Annual Return,Annual Volatility,Average Losing Trade,Average Winning Trade,CAGR,End Portfolio Value,Losing Trades,MAR Ratio,Max Drawdown,Params,Sharpe Ratio,Sortino Ratio,Start Portfolio Value,Total Return,Total Trades,Winning Trades
0.125797247932,0.0695709786073,-0.00567354801106,0.00783954993294,0.130988004876,14457.0963725,27,2.2755600172,0.0575629752178,"{u'open_long': 0.0, u'delay': 3.0, u'sigma': 3.0, u'close_long': -0.20000000000000001}",1.80818568964,1.85460368158,10000.0,0.445709637248,99,72
0.166039312581,0.0846837248365,-0.00561604248277,0.00632699775567,0.175437485075,16246.4804028,145,2.00752069535,0.0873901252834,"{u'open_long': 0.19999999999999996, u'delay': 1.0, u'sigma': 3.0, u'close_long': -0.10000000000000001}",1.96069921229,2.79313317159,10012.5647321,0.62260927519,366,221
0.163036258968,0.0849479043084,-0.00560453487018,0.00632770985321,0.17189639704,16100.3574764,145,1.96700023581,0.0873901252834,"{u'open_long': 0.29999999999999999, u'delay': 1.0, u'sigma': 3.0, u'close_long': -0.10000000000000001}",1.91924992494,2.73516427096,10012.5647321,0.608015319473,366,221
0.142339867412,0.0820747607838,-0.0149153503746,0.0142821048939,0.148717956335,15146.430383,7,1.75340878871,0.0848164770773,"{u'open_long': 0.0, u'delay': 3.0, u'sigma': 3.0, u'close_long': 0.0}",1.73427087759,1.7575490595,10000.0,0.514643038304,46,39
0.092033766999,0.055557444932,-0.00901379860407,0.0139657341103,0.0944903351537,13104.5144127,6,1.72588457064,0.0547489309315,"{u'open_long': -0.29999999999999999, u'delay': 2.0, u'sigma': 2.0, u'close_long': -0.20000000000000001}",1.6565514687,1.29907453037,10000.0,0.310451441272,31,25
0.140864618554,0.0860563218455,-0.0134266218643,0.0164315851686,0.146646065086,15064.7703164,6,1.71398949235,0.0855583221139,"{u'open_long': 0.0, u'delay': 3.0, u'sigma': 3.0, u'close_long': 0.099999999999999978}",1.63688867399,1.74607694807,10000.0,0.506477031643,38,32
0.113066032234,0.087969871831,-0.00605177197926,0.00636210539633,0.114634064181,13857.4720601,108,1.70162352306,0.067367465616,"{u'open_long': 0.29999999999999999, u'delay': 3.0, u'sigma': 3.0, u'close_long': -0.20000000000000001}",1.28528131144,1.70507711538,10012.5647321,0.38400823674,274,166
0.110800698599,0.0748897997787,-0.00613497683602,0.00895357300863,0.113771118264,13808.0210113,26,1.66683796336,0.0682556557773,"{u'open_long': 0.0, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.10000000000000001}",1.47951655534,1.4930407336,10000.0,0.380802101129,84,58
0.106546858246,0.0774569929197,-0.00678147742638,0.00819221770129,0.108837048225,13625.6532798,25,1.63673233958,0.0664965465604,"{u'open_long': 0.0, u'delay': 3.0, u'sigma': 2.0, u'close_long': -0.20000000000000001}",1.37556151136,1.35460337083,10000.0,0.362565327978,88,63
0.14576420471,0.0934120050286,-0.0152316644061,0.0134297645777,0.151502663245,15256.6485476,6,1.62901600311,0.0930025628697,"{u'open_long': 0.099999999999999978, u'delay': 3.0, u'sigma': 3.0, u'close_long': 0.099999999999999978}",1.56044402072,1.78101529367,10000.0,0.525664854756,47,41
