Annual Return,Annual Volatility,Average Losing Trade,Average Winning Trade,CAGR,End Portfolio Value,Losing Trades,MAR Ratio,Max Drawdown,Params,Sharpe Ratio,Sortino Ratio,Start Portfolio Value,Total Return,Total Trades,Winning Trades
0.194846690101,0.14854603989,,0.224658889948,0.202099108592,14435.855337,0,1.89981189038,0.106378483899,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': 0.5}",1.31169225544,0.895152790889,10000.0,0.443585533696,2,2
0.0672158446523,0.0790169366334,-0.0154616109452,0.0238126896506,0.0663062269477,11366.0905859,9,1.59078779584,0.0416813776929,"{u'open_long': -0.29999999999999999, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.5}",0.850651107422,0.56408208662,10000.0,0.136609058585,21,12
0.131999979004,0.141610510647,-0.016287206607,0.0283558864828,0.129926996707,12758.8074466,16,1.18802052307,0.109364269542,"{u'open_long': -0.19999999999999996, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.19999999999999996}",0.932134051356,0.891124772437,10000.0,0.27588074466,35,19
0.0392706357678,0.0423968918921,-0.0103613580368,0.0175002408711,0.0391474766012,10796.0029069,2,1.14805625428,0.0340989184591,"{u'open_long': -0.40000000000000002, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.5}",0.926262138926,0.259487790745,10000.0,0.0796002906899,8,6
0.0834860075786,0.0866682518178,-0.0113817374506,0.0271741622251,0.0831171215145,11726.2956537,6,1.08015960966,0.0769489256694,"{u'open_long': -0.29999999999999999, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.29999999999999999}",0.963282468811,0.576260909289,10000.0,0.172629565372,15,9
0.0628529241272,0.0740342437087,-0.0206688189964,0.0291882892702,0.0620630904116,11276.059088,2,1.0531194665,0.0589326210236,"{u'open_long': -0.40000000000000002, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.29999999999999999}",0.848970975843,0.383464570828,10000.0,0.1276059088,8,6
0.0300859373217,0.0357186320602,-0.01596161592,0.01611697093,0.0299138460937,10605.5122936,2,0.914030984445,0.0327273873674,"{u'open_long': -0.19999999999999996, u'delay': 1.0, u'sigma': 3.0, u'close_long': -0.5}",0.842303738591,0.285527181375,10000.0,0.0605512293592,8,6
0.0300859373217,0.0357186320602,-0.01596161592,0.01611697093,0.0299138460937,10605.5122936,2,0.914030984445,0.0327273873674,"{u'open_long': -0.19999999999999996, u'delay': 1.0, u'sigma': 3.0, u'close_long': -0.40000000000000002}",0.842303738591,0.285527181375,10000.0,0.0605512293592,8,6
0.0300859373217,0.0357186320602,-0.01596161592,0.01611697093,0.0299138460937,10605.5122936,2,0.914030984445,0.0327273873674,"{u'open_long': -0.19999999999999996, u'delay': 1.0, u'sigma': 3.0, u'close_long': -0.29999999999999999}",0.842303738591,0.285527181375,10000.0,0.0605512293592,8,6
0.175490390221,0.183224282007,-0.055312254292,0.0524156992831,0.172405992103,13733.3835428,3,0.895045224629,0.192622660129,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': 0.10000000000000009}",0.957790028145,1.02545813683,10000.0,0.373338354284,13,10
0.12882442854,0.127035182644,-0.0686733633105,0.0562868035986,0.128504045985,12726.7804638,1,0.89116073078,0.144198506,"{u'open_long': -0.5, u'delay': 2.0, u'sigma': 3.0, u'close_long': 0.30000000000000004}",1.01408464851,0.724540054658,10000.0,0.272678046384,7,6
0.160319261597,0.141760496115,-0.0491856141474,0.0438991585503,0.162467244975,13502.1583989,3,0.815274072774,0.199279298092,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.19999999999999996}",1.13091634123,0.93972316168,10000.0,0.350215839886,14,11
0.157159809477,0.147338554107,-0.0366187024758,0.0474796546142,0.157856052146,13395.5437758,4,0.802765677031,0.196640260867,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.099999999999999978}",1.0666577423,0.867122269036,10000.0,0.339554377579,14,10
0.112828043639,0.125581051727,-0.0396959077255,0.0629161143856,0.110793431089,12331.5185367,2,0.769444972466,0.143991363974,"{u'open_long': -0.5, u'delay': 2.0, u'sigma': 3.0, u'close_long': 0.20000000000000007}",0.89844799106,0.631482389841,10000.0,0.233151853674,7,5
0.141991154108,0.160971086683,-0.0287768172772,0.0543913807789,0.138059151856,12942.611605,5,0.766027124294,0.180227497797,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': 0.0}",0.882091045254,0.81887085254,10000.0,0.294261160497,13,8
0.0796457069508,0.0958460022324,,0.0829200282825,0.0780662265524,11617.4818431,0,0.733853535896,0.106378483899,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': 0.40000000000000002}",0.830975785068,0.390431945028,10000.0,0.161748184307,2,2
0.0364750555412,0.0440055426552,,0.0385388971315,0.0361896829552,10734.799294,0,0.718938229401,0.0503376805896,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.19999999999999996}",0.82887412222,0.258357260239,10000.0,0.0734799294,2,2
0.0364750555412,0.0440055426552,,0.0385388971315,0.0361896829552,10734.799294,0,0.718938229401,0.0503376805896,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': 0.0}",0.82887412222,0.258357260239,10000.0,0.0734799294,2,2
0.0364750555412,0.0440055426552,,0.0385388971315,0.0361896829552,10734.799294,0,0.718938229401,0.0503376805896,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.099999999999999978}",0.82887412222,0.258357260239,10000.0,0.0734799294,2,2
0.135440363587,0.189307491812,-0.047769890699,0.0546190693285,0.125088530222,12650.0697311,3,0.703131478328,0.177902048304,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': 0.20000000000000007}",0.715451682817,0.799625649276,10000.0,0.265006973109,12,8
0.0765947935821,0.0994189409056,-0.017311797303,0.0330655072507,0.0744215295755,11539.276616,6,0.696303537933,0.10688087238,"{u'open_long': -0.29999999999999999, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.19999999999999996}",0.770424557779,0.539020232318,10000.0,0.153927661601,14,8
0.053389136736,0.0799074491812,-0.0120139428317,0.040326583059,0.0515895509601,11055.3582041,4,0.667632872309,0.0772723349911,"{u'open_long': -0.40000000000000002, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.19999999999999996}",0.668137167223,0.381617901441,10000.0,0.105535820413,8,4
0.0531630938846,0.0626769072826,-0.0102024702699,0.0307594269499,0.0525911740583,11076.3705746,4,0.654105295259,0.0804016944054,"{u'open_long': -0.5, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.5}",0.848208633602,0.426559291067,10000.0,0.107637057462,9,5
0.0322854018722,0.0349076047992,,0.0342628640335,0.0322139286506,10652.8050598,0,0.639438003833,0.0503785018369,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.29999999999999999}",0.924881614133,0.161976077038,10000.0,0.0652805059812,2,2
0.0995229782729,0.128831159071,-0.0298075814475,0.0323288483413,0.0958016277564,12001.7941369,5,0.63322499974,0.151291606926,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.40000000000000002}",0.772507047138,0.654440845512,10000.0,0.200179413694,16,11
0.175060374611,0.21132844144,-0.0715552404604,0.0438643435691,0.165261788391,13566.9756627,7,0.58944261515,0.280369596876,"{u'open_long': -0.29999999999999999, u'delay': 3.0, u'sigma': 3.0, u'close_long': -0.19999999999999996}",0.828380569215,0.840883392364,10000.0,0.356697566273,27,20
0.182554262314,0.247508788802,-0.0405377714326,0.0312860787334,0.164320586918,13545.1279395,18,0.576525756824,0.285018639624,"{u'open_long': 0.0, u'delay': 3.0, u'sigma': 3.0, u'close_long': -0.19999999999999996}",0.73756678782,0.891871688544,10000.0,0.354512793946,54,36
0.157480206795,0.194012618118,-0.0234664878421,0.0276208627096,0.14902288423,13192.4904506,29,0.574911935506,0.259209932908,"{u'open_long': -0.099999999999999978, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.29999999999999999}",0.811700848751,0.934258457433,10000.0,0.319249045064,66,37
0.0705052643585,0.123708899451,-0.0144053998886,0.0216340292914,0.0650050351146,11338.443752,21,0.574227755881,0.113204272083,"{u'open_long': -0.19999999999999996, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.29999999999999999}",0.56992879794,0.484166080965,10000.0,0.133844375202,42,21
0.115361407252,0.15271513917,-0.0168424206894,0.0262477530706,0.10944580191,12301.6969947,17,0.572445281701,0.191189979913,"{u'open_long': -0.5, u'delay': 2.0, u'sigma': 2.0, u'close_long': -0.5}",0.755402561131,0.721796055021,10000.0,0.230169699475,37,20
0.0849048200965,0.105342017243,-0.0191720987755,0.0377552825172,0.0827625459807,11718.6403576,12,0.562364979774,0.147168740866,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.5}",0.805991970906,0.635600931086,10000.0,0.171864035757,23,11
0.116133215072,0.17859401298,-0.0174243735934,0.021331492485,0.105672473115,12218.3889423,44,0.55747524795,0.189555452916,"{u'open_long': -0.099999999999999978, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.40000000000000002}",0.650263763798,0.799477587997,10000.0,0.221838894235,92,48
0.102782261362,0.163219541504,-0.098113827416,0.0455399367745,0.0938064217072,11958.248253,2,0.551030435533,0.170238185875,"{u'open_long': -0.29999999999999999, u'delay': 1.0, u'sigma': 2.0, u'close_long': 0.20000000000000007}",0.629717865978,0.536339937254,10000.0,0.195824825299,11,9
0.0365871214072,0.0495286307773,,0.0381961173945,0.0360345509238,10731.5940409,0,0.540961561585,0.0666120358316,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': 0.10000000000000009}",0.738706498301,0.168580006573,10000.0,0.0731594040918,2,2
0.0365871214072,0.0495286307773,,0.0381961173945,0.0360345509238,10731.5940409,0,0.540961561585,0.0666120358316,"{u'open_long': -0.5, u'delay': 1.0, u'sigma': 2.0, u'close_long': 0.20000000000000007}",0.738706498301,0.168580006573,10000.0,0.0731594040918,2,2
0.11127480847,0.139174104084,-0.0536971522893,0.0355811887439,0.10721496376,12252.4101458,3,0.535596367596,0.200178661108,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.29999999999999999}",0.7995367328,0.650428662037,10000.0,0.225241014582,14,11
0.155783060721,0.193417233381,-0.0424822997757,0.0384351613237,0.14716321614,13149.9382132,12,0.52465742645,0.280493916069,"{u'open_long': -0.29999999999999999, u'delay': 3.0, u'sigma': 3.0, u'close_long': -0.40000000000000002}",0.805424925163,0.776127627885,10000.0,0.314993821324,34,22
0.158251482968,0.214783129277,-0.0556213232642,0.0449009738975,0.144989841866,13100.2947356,10,0.516601838289,0.280660716087,"{u'open_long': -0.19999999999999996, u'delay': 2.0, u'sigma': 3.0, u'close_long': -0.099999999999999978}",0.736796616664,0.770766059494,10000.0,0.310029473564,30,20
0.0824151030365,0.12163263437,-0.0541561623343,0.0556878486246,0.078025134679,11616.5986558,2,0.516070906398,0.151190725367,"{u'open_long': -0.5, u'delay': 2.0, u'sigma': 3.0, u'close_long': 0.10000000000000009}",0.677573937813,0.452010388573,10000.0,0.161659865583,7,5
0.0268820261819,0.045242952024,-0.0219528570114,0.0169762349097,0.0262160584089,10529.700779,2,0.503012143226,0.0521181421998,"{u'open_long': -0.40000000000000002, u'delay': 1.0, u'sigma': 2.0, u'close_long': -0.40000000000000002}",0.59417047251,0.166940457731,10000.0,0.0529700779015,8,6
0.114821999082,0.170108004257,-0.0186447353175,0.0209193265317,0.105725670403,12219.5614774,21,0.494924773164,0.213619677445,"{u'open_long': -0.40000000000000002, u'delay': 2.0, u'sigma': 2.0, u'close_long': -0.5}",0.674994686952,0.698430839704,10000.0,0.221956147743,51,30
0.151837445191,0.220466612312,-0.0495365041488,0.0395826418048,0.136305726029,12902.8695665,14,0.486542103534,0.280151964318,"{u'open_long': -0.19999999999999996, u'delay': 3.0, u'sigma': 3.0, u'close_long': -0.29999999999999999}",0.688709476682,0.746114289255,10000.0,0.290286956646,40,26
