Annual Return,Annual Volatility,Average Losing Trade,Average Winning Trade,CAGR,End Portfolio Value,Losing Trades,MAR Ratio,Max Drawdown,Params,Sharpe Ratio,Sortino Ratio,Start Portfolio Value,Total Return,Total Trades,Winning Trades
0.0709162636847,0.0838547217595,,0.0493153628525,0.0698279868786,11441.0869308,0,1.27285535324,0.0548593260821,"{u'open_long': -20.0, u'window': 30.0, u'sigma': 3.0, u'close_long': -8.0}",0.845703881625,0.457415392719,10000.0,0.144108693077,3,3
0.0614887363478,0.0846212784257,-0.00982241402889,0.0688692069018,0.0597154733653,11226.4004078,1,0.929482211667,0.0642459560988,"{u'open_long': -20.0, u'window': 30.0, u'sigma': 2.0, u'close_long': -8.0}",0.726634452844,0.402427513963,10000.0,0.122640040784,3,2
0.0823948258258,0.0991591010586,,0.0563714198085,0.0806840721254,11673.8161799,0,0.82528855281,0.0977646810327,"{u'open_long': -20.0, u'window': 30.0, u'sigma': 3.0, u'close_long': -4.0}",0.830935586811,0.530075370496,10000.0,0.167381617994,3,3
0.0443485831436,0.0769655385339,,0.029754808874,0.0423378797901,10862.2142529,0,0.771753552471,0.0548593260821,"{u'open_long': -20.0, u'window': 30.0, u'sigma': 3.0, u'close_long': -12.0}",0.576213510466,0.297918668557,10000.0,0.0862214252909,3,3
0.117669881623,0.170871806589,-0.0491832950057,0.0654792149061,0.108820971369,12287.882403,1,0.754612823352,0.144207689031,"{u'open_long': -12.0, u'window': 30.0, u'sigma': 2.0, u'close_long': -4.0}",0.688644217982,0.707954176839,10000.0,0.228788240297,6,4
0.0597507220972,0.0906189492965,-0.0264361788511,0.0751001748747,0.0573180769383,11175.8015419,1,0.724998801429,0.0790595471679,"{u'open_long': -16.0, u'window': 30.0, u'sigma': 2.0, u'close_long': -8.0}",0.659362336035,0.382116374436,10000.0,0.117580154192,3,2
0.0730187755693,0.0999755726461,,0.0494548227892,0.0705066413096,11455.567229,0,0.720480843856,0.0978605356559,"{u'open_long': -20.0, u'window': 30.0, u'sigma': 2.0, u'close_long': -4.0}",0.730366164821,0.475499502009,10000.0,0.145556722901,3,3
0.0871816030647,0.127582015189,-0.0118766021945,0.100734125852,0.0824254260896,11711.364241,2,0.71982246897,0.114507992794,"{u'open_long': -20.0, u'window': 25.0, u'sigma': 2.0, u'close_long': -4.0}",0.683337717588,0.503116729907,10000.0,0.171136424096,4,2
0.0410472268015,0.0773877182807,,0.0274654907042,0.0388654717969,10790.1600908,0,0.70845696753,0.0548593260821,"{u'open_long': -20.0, u'window': 30.0, u'sigma': 3.0, u'close_long': -16.0}",0.530410092369,0.251649290498,10000.0,0.0790160090805,3,3
0.0577773485309,0.088612132942,-0.0264361788511,0.0728244031637,0.05542242594,11135.8730818,1,0.702722319194,0.0788681737098,"{u'open_long': -16.0, u'window': 30.0, u'sigma': 3.0, u'close_long': -8.0}",0.652025254472,0.371547515456,10000.0,0.113587308181,3,2
0.0713113568117,0.10515309354,,0.0478999803991,0.0681118393159,11404.5106191,0,0.694158154622,0.0981214999239,"{u'open_long': -16.0, u'window': 30.0, u'sigma': 2.0, u'close_long': -4.0}",0.678166988822,0.45908843813,10000.0,0.14045106191,3,3
